dest_statefips,dest_countyfips,origin_statefips,origin_countyfips,origin_stateabbr,num_returns,num_individuals,agi,origin_countyname
23,029,23,031,ME,24,35,1188,York County
23,031,23,031,ME,87009,163494,6767337,York County Non-migrants
25,009,23,031,ME,89,128,8245,York County
25,017,23,031,ME,126,182,10431,York County
25,021,23,031,ME,31,46,2636,York County
25,025,23,031,ME,75,85,7268,York County
25,027,23,031,ME,51,70,5707,York County
33,001,23,031,ME,25,44,1070,York County
33,003,23,031,ME,58,113,5234,York County
33,009,23,031,ME,23,32,1382,York County
33,011,23,031,ME,79,135,4596,York County
33,013,23,031,ME,28,37,1629,York County
33,015,23,031,ME,297,436,23682,York County
33,017,23,031,ME,445,715,27561,York County
24,001,24,001,MD,23398,45001,1325921,Allegany County Non-migrants
24,005,24,001,MD,27,32,541,Allegany County
24,021,24,001,MD,21,29,1117,Allegany County
24,023,24,001,MD,93,161,5117,Allegany County
24,031,24,001,MD,25,40,1099,Allegany County
24,033,24,001,MD,20,23,659,Allegany County
24,043,24,001,MD,45,68,1556,Allegany County
24,510,24,001,MD,184,193,310,Allegany County
42,009,24,001,MD,30,59,1310,Allegany County
42,111,24,001,MD,26,41,1071,Allegany County
54,003,24,001,MD,25,34,1119,Allegany County
54,057,24,001,MD,156,294,7450,Allegany County
01,089,24,003,MD,34,63,3465,Anne Arundel County
04,013,24,003,MD,71,123,5802,Anne Arundel County
04,019,24,003,MD,27,56,2126,Anne Arundel County
06,037,24,003,MD,101,148,7354,Anne Arundel County
06,053,24,003,MD,32,69,1960,Anne Arundel County
06,059,24,003,MD,41,72,2208,Anne Arundel County
06,065,24,003,MD,28,56,2042,Anne Arundel County
06,073,24,003,MD,151,271,10531,Anne Arundel County
08,005,24,003,MD,42,91,3321,Anne Arundel County
08,031,24,003,MD,26,29,1621,Anne Arundel County
08,035,24,003,MD,28,53,4594,Anne Arundel County
08,041,24,003,MD,77,169,6757,Anne Arundel County
10,001,24,003,MD,62,108,4282,Anne Arundel County
10,003,24,003,MD,58,86,3996,Anne Arundel County
10,005,24,003,MD,293,486,39317,Anne Arundel County
11,001,24,003,MD,283,407,25726,Anne Arundel County
12,009,24,003,MD,73,135,6402,Anne Arundel County
12,011,24,003,MD,83,146,10869,Anne Arundel County
12,015,24,003,MD,40,67,6924,Anne Arundel County
12,019,24,003,MD,21,48,3357,Anne Arundel County
12,021,24,003,MD,44,79,11972,Anne Arundel County
12,031,24,003,MD,75,133,6429,Anne Arundel County
12,033,24,003,MD,71,104,3560,Anne Arundel County
12,057,24,003,MD,122,218,10984,Anne Arundel County
12,069,24,003,MD,23,39,2859,Anne Arundel County
12,071,24,003,MD,65,117,13847,Anne Arundel County
12,081,24,003,MD,65,124,8480,Anne Arundel County
12,083,24,003,MD,23,40,2154,Anne Arundel County
12,085,24,003,MD,21,37,2504,Anne Arundel County
12,086,24,003,MD,60,114,6371,Anne Arundel County
12,089,24,003,MD,20,42,4318,Anne Arundel County
12,091,24,003,MD,20,41,1602,Anne Arundel County
12,095,24,003,MD,72,133,10656,Anne Arundel County
12,097,24,003,MD,24,45,1999,Anne Arundel County
12,099,24,003,MD,91,168,95938,Anne Arundel County
12,101,24,003,MD,48,101,5081,Anne Arundel County
12,103,24,003,MD,71,125,8674,Anne Arundel County
12,105,24,003,MD,35,70,2981,Anne Arundel County
12,109,24,003,MD,40,93,5789,Anne Arundel County
12,111,24,003,MD,34,55,3378,Anne Arundel County
12,113,24,003,MD,28,49,1601,Anne Arundel County
12,115,24,003,MD,64,126,13636,Anne Arundel County
12,119,24,003,MD,30,52,4128,Anne Arundel County
12,127,24,003,MD,44,70,4055,Anne Arundel County
13,067,24,003,MD,20,46,2266,Anne Arundel County
13,073,24,003,MD,62,200,5702,Anne Arundel County
13,089,24,003,MD,22,33,1202,Anne Arundel County
13,121,24,003,MD,48,82,9127,Anne Arundel County
13,135,24,003,MD,33,76,2339,Anne Arundel County
13,245,24,003,MD,40,92,1997,Anne Arundel County
15,003,24,003,MD,145,348,12451,Anne Arundel County
17,031,24,003,MD,50,75,4193,Anne Arundel County
24,001,24,003,MD,32,55,1467,Anne Arundel County
24,003,24,003,MD,219952,439214,24644302,Anne Arundel County Non-migrants
24,005,24,003,MD,1697,2732,103079,Anne Arundel County
24,009,24,003,MD,441,860,39678,Anne Arundel County
24,011,24,003,MD,138,239,9281,Anne Arundel County
24,013,24,003,MD,391,812,34583,Anne Arundel County
24,015,24,003,MD,57,109,3839,Anne Arundel County
24,017,24,003,MD,187,343,13925,Anne Arundel County
24,019,24,003,MD,54,90,3568,Anne Arundel County
24,021,24,003,MD,311,623,32192,Anne Arundel County
24,023,24,003,MD,22,40,2436,Anne Arundel County
24,025,24,003,MD,333,634,23156,Anne Arundel County
24,027,24,003,MD,1471,2558,124065,Anne Arundel County
24,029,24,003,MD,51,90,3685,Anne Arundel County
24,031,24,003,MD,586,994,48485,Anne Arundel County
24,033,24,003,MD,1537,2609,90919,Anne Arundel County
24,035,24,003,MD,517,1001,57793,Anne Arundel County
24,037,24,003,MD,98,195,6644,Anne Arundel County
24,041,24,003,MD,86,159,9872,Anne Arundel County
24,043,24,003,MD,93,183,4734,Anne Arundel County
24,045,24,003,MD,92,168,5696,Anne Arundel County
24,047,24,003,MD,120,206,13590,Anne Arundel County
24,510,24,003,MD,1622,2402,69521,Anne Arundel County
25,017,24,003,MD,31,49,2697,Anne Arundel County
25,025,24,003,MD,21,29,1153,Anne Arundel County
32,003,24,003,MD,51,84,4900,Anne Arundel County
34,007,24,003,MD,21,31,1251,Anne Arundel County
34,017,24,003,MD,20,29,1499,Anne Arundel County
34,025,24,003,MD,20,27,1728,Anne Arundel County
36,029,24,003,MD,21,45,1781,Anne Arundel County
36,047,24,003,MD,35,57,2815,Anne Arundel County
36,061,24,003,MD,57,62,4618,Anne Arundel County
36,081,24,003,MD,30,45,1531,Anne Arundel County
36,103,24,003,MD,20,32,898,Anne Arundel County
37,019,24,003,MD,31,48,3170,Anne Arundel County
37,021,24,003,MD,24,30,2274,Anne Arundel County
37,051,24,003,MD,58,122,3076,Anne Arundel County
37,063,24,003,MD,27,46,1995,Anne Arundel County
37,081,24,003,MD,23,41,1122,Anne Arundel County
37,119,24,003,MD,66,113,6385,Anne Arundel County
37,129,24,003,MD,31,49,2730,Anne Arundel County
37,133,24,003,MD,59,129,4198,Anne Arundel County
37,183,24,003,MD,84,154,10434,Anne Arundel County
39,035,24,003,MD,20,30,1987,Anne Arundel County
39,049,24,003,MD,29,55,1885,Anne Arundel County
42,001,24,003,MD,49,82,4681,Anne Arundel County
42,003,24,003,MD,47,70,3642,Anne Arundel County
42,029,24,003,MD,21,36,4537,Anne Arundel County
42,041,24,003,MD,30,56,2668,Anne Arundel County
42,043,24,003,MD,20,35,1073,Anne Arundel County
42,045,24,003,MD,22,35,1567,Anne Arundel County
42,071,24,003,MD,40,60,2585,Anne Arundel County
42,091,24,003,MD,33,64,4606,Anne Arundel County
42,101,24,003,MD,52,68,3576,Anne Arundel County
42,133,24,003,MD,144,286,12150,Anne Arundel County
45,013,24,003,MD,36,69,4743,Anne Arundel County
45,015,24,003,MD,41,77,3058,Anne Arundel County
45,019,24,003,MD,76,125,9465,Anne Arundel County
45,045,24,003,MD,25,52,2199,Anne Arundel County
45,051,24,003,MD,88,158,8690,Anne Arundel County
45,079,24,003,MD,30,60,2041,Anne Arundel County
47,037,24,003,MD,22,28,1480,Anne Arundel County
47,125,24,003,MD,22,50,1204,Anne Arundel County
48,029,24,003,MD,172,401,14448,Anne Arundel County
48,085,24,003,MD,26,56,3262,Anne Arundel County
48,113,24,003,MD,40,62,3934,Anne Arundel County
48,121,24,003,MD,28,55,2094,Anne Arundel County
48,141,24,003,MD,34,91,2093,Anne Arundel County
48,157,24,003,MD,25,49,1945,Anne Arundel County
48,201,24,003,MD,58,90,5129,Anne Arundel County
48,355,24,003,MD,20,34,1105,Anne Arundel County
48,439,24,003,MD,33,57,3193,Anne Arundel County
48,453,24,003,MD,53,87,5124,Anne Arundel County
51,013,24,003,MD,96,121,8325,Anne Arundel County
51,041,24,003,MD,33,57,2047,Anne Arundel County
51,059,24,003,MD,270,446,20643,Anne Arundel County
51,087,24,003,MD,28,43,2389,Anne Arundel County
51,107,24,003,MD,82,154,9462,Anne Arundel County
51,153,24,003,MD,109,179,6530,Anne Arundel County
51,177,24,003,MD,27,56,2317,Anne Arundel County
51,179,24,003,MD,45,86,3543,Anne Arundel County
51,510,24,003,MD,92,128,8664,Anne Arundel County
51,550,24,003,MD,44,97,3010,Anne Arundel County
51,710,24,003,MD,49,103,2611,Anne Arundel County
51,760,24,003,MD,27,34,2071,Anne Arundel County
51,810,24,003,MD,71,122,3894,Anne Arundel County
53,033,24,003,MD,50,76,4839,Anne Arundel County
53,053,24,003,MD,23,54,1379,Anne Arundel County
54,003,24,003,MD,45,93,2904,Anne Arundel County
54,037,24,003,MD,22,49,2186,Anne Arundel County
04,013,24,005,MD,90,163,7234,Baltimore County
06,001,24,005,MD,27,44,3130,Baltimore County
06,037,24,005,MD,114,170,7496,Baltimore County
06,059,24,005,MD,27,53,2830,Baltimore County
06,073,24,005,MD,63,97,4913,Baltimore County
06,075,24,005,MD,23,27,2141,Baltimore County
06,085,24,005,MD,30,44,3344,Baltimore County
08,005,24,005,MD,21,31,1127,Baltimore County
08,031,24,005,MD,32,38,2051,Baltimore County
09,001,24,005,MD,27,50,2633,Baltimore County
09,003,24,005,MD,22,45,2734,Baltimore County
09,009,24,005,MD,23,49,1749,Baltimore County
10,001,24,005,MD,52,95,3624,Baltimore County
10,003,24,005,MD,76,128,5816,Baltimore County
10,005,24,005,MD,326,548,44479,Baltimore County
11,001,24,005,MD,166,206,18472,Baltimore County
12,009,24,005,MD,45,90,3579,Baltimore County
12,011,24,005,MD,86,152,7961,Baltimore County
12,015,24,005,MD,23,36,2218,Baltimore County
12,021,24,005,MD,51,93,37503,Baltimore County
12,031,24,005,MD,64,112,3597,Baltimore County
12,057,24,005,MD,80,155,6003,Baltimore County
12,069,24,005,MD,22,35,1193,Baltimore County
12,071,24,005,MD,77,137,10224,Baltimore County
12,081,24,005,MD,51,98,6077,Baltimore County
12,083,24,005,MD,27,51,1716,Baltimore County
12,086,24,005,MD,61,127,7547,Baltimore County
12,095,24,005,MD,66,123,5712,Baltimore County
12,097,24,005,MD,30,58,1532,Baltimore County
12,099,24,005,MD,110,208,29336,Baltimore County
12,101,24,005,MD,39,73,2961,Baltimore County
12,103,24,005,MD,61,103,4418,Baltimore County
12,105,24,005,MD,44,79,2996,Baltimore County
12,115,24,005,MD,56,104,10315,Baltimore County
12,127,24,005,MD,27,51,1637,Baltimore County
13,067,24,005,MD,43,80,2500,Baltimore County
13,089,24,005,MD,37,64,1827,Baltimore County
13,121,24,005,MD,73,117,7021,Baltimore County
13,135,24,005,MD,34,80,3001,Baltimore County
13,151,24,005,MD,22,43,1280,Baltimore County
15,003,24,005,MD,34,54,2141,Baltimore County
17,031,24,005,MD,70,113,7950,Baltimore County
24,001,24,005,MD,41,86,2242,Baltimore County
24,003,24,005,MD,1706,3032,132103,Baltimore County
24,005,24,005,MD,312509,607797,29578147,Baltimore County Non-migrants
24,009,24,005,MD,36,65,2949,Baltimore County
24,011,24,005,MD,26,53,1541,Baltimore County
24,013,24,005,MD,963,1936,75911,Baltimore County
24,015,24,005,MD,182,354,13438,Baltimore County
24,017,24,005,MD,71,117,4008,Baltimore County
24,019,24,005,MD,31,60,2203,Baltimore County
24,021,24,005,MD,301,573,24516,Baltimore County
24,025,24,005,MD,2650,5008,186542,Baltimore County
24,027,24,005,MD,1482,2824,122726,Baltimore County
24,031,24,005,MD,563,863,37659,Baltimore County
24,033,24,005,MD,529,831,27963,Baltimore County
24,035,24,005,MD,76,131,8096,Baltimore County
24,037,24,005,MD,31,60,1805,Baltimore County
24,041,24,005,MD,27,42,3261,Baltimore County
24,043,24,005,MD,82,159,4030,Baltimore County
24,045,24,005,MD,68,115,2968,Baltimore County
24,047,24,005,MD,162,281,14868,Baltimore County
24,510,24,005,MD,6233,10629,331301,Baltimore County
25,017,24,005,MD,50,63,3649,Baltimore County
25,025,24,005,MD,29,33,2635,Baltimore County
29,189,24,005,MD,23,38,1207,Baltimore County
32,003,24,005,MD,56,90,2416,Baltimore County
34,003,24,005,MD,25,47,1406,Baltimore County
34,007,24,005,MD,27,42,1799,Baltimore County
34,013,24,005,MD,30,47,2744,Baltimore County
34,017,24,005,MD,40,54,2724,Baltimore County
34,023,24,005,MD,27,52,1848,Baltimore County
34,029,24,005,MD,29,55,1324,Baltimore County
36,005,24,005,MD,26,48,1244,Baltimore County
36,029,24,005,MD,20,36,2168,Baltimore County
36,047,24,005,MD,83,123,4899,Baltimore County
36,055,24,005,MD,21,32,1451,Baltimore County
36,059,24,005,MD,24,43,1683,Baltimore County
36,061,24,005,MD,98,126,5576,Baltimore County
36,081,24,005,MD,66,97,2646,Baltimore County
36,103,24,005,MD,22,34,1679,Baltimore County
36,119,24,005,MD,21,37,3949,Baltimore County
37,051,24,005,MD,21,35,698,Baltimore County
37,063,24,005,MD,22,44,829,Baltimore County
37,081,24,005,MD,20,47,1186,Baltimore County
37,119,24,005,MD,116,190,7109,Baltimore County
37,183,24,005,MD,104,195,10271,Baltimore County
39,035,24,005,MD,23,37,1250,Baltimore County
39,049,24,005,MD,32,55,2363,Baltimore County
42,001,24,005,MD,61,102,4517,Baltimore County
42,003,24,005,MD,70,106,6160,Baltimore County
42,017,24,005,MD,24,39,1579,Baltimore County
42,029,24,005,MD,58,94,5279,Baltimore County
42,041,24,005,MD,35,49,1938,Baltimore County
42,043,24,005,MD,45,74,2953,Baltimore County
42,045,24,005,MD,30,41,2243,Baltimore County
42,055,24,005,MD,32,55,1528,Baltimore County
42,071,24,005,MD,55,81,3487,Baltimore County
42,091,24,005,MD,58,99,4104,Baltimore County
42,101,24,005,MD,85,114,3569,Baltimore County
42,133,24,005,MD,735,1397,51306,Baltimore County
45,013,24,005,MD,20,29,2116,Baltimore County
45,019,24,005,MD,53,100,9070,Baltimore County
45,045,24,005,MD,25,48,2485,Baltimore County
45,051,24,005,MD,92,164,8378,Baltimore County
45,079,24,005,MD,23,48,1116,Baltimore County
45,091,24,005,MD,21,40,2422,Baltimore County
47,037,24,005,MD,30,50,3050,Baltimore County
48,029,24,005,MD,51,105,3611,Baltimore County
48,085,24,005,MD,39,83,3311,Baltimore County
48,113,24,005,MD,69,113,5256,Baltimore County
48,157,24,005,MD,23,56,2112,Baltimore County
48,201,24,005,MD,101,169,9891,Baltimore County
48,439,24,005,MD,41,74,2644,Baltimore County
48,453,24,005,MD,38,58,3533,Baltimore County
48,491,24,005,MD,25,44,1983,Baltimore County
49,035,24,005,MD,25,41,1979,Baltimore County
51,013,24,005,MD,67,77,4754,Baltimore County
51,041,24,005,MD,26,53,2581,Baltimore County
51,059,24,005,MD,175,257,12117,Baltimore County
51,087,24,005,MD,33,58,2666,Baltimore County
51,107,24,005,MD,70,124,5460,Baltimore County
51,153,24,005,MD,54,93,3414,Baltimore County
51,510,24,005,MD,50,63,4318,Baltimore County
51,650,24,005,MD,22,29,1102,Baltimore County
51,710,24,005,MD,22,30,1218,Baltimore County
51,810,24,005,MD,37,69,3071,Baltimore County
53,033,24,005,MD,69,95,5145,Baltimore County
54,003,24,005,MD,43,92,2879,Baltimore County
54,037,24,005,MD,21,39,1663,Baltimore County
10,005,24,009,MD,35,54,3745,Calvert County
11,001,24,009,MD,33,51,2771,Calvert County
24,003,24,009,MD,341,597,30582,Calvert County
24,005,24,009,MD,31,43,1586,Calvert County
24,009,24,009,MD,34670,73091,3567567,Calvert County Non-migrants
24,017,24,009,MD,119,208,8071,Calvert County
24,021,24,009,MD,25,49,1950,Calvert County
24,027,24,009,MD,36,47,2086,Calvert County
24,031,24,009,MD,47,86,8003,Calvert County
24,033,24,009,MD,165,284,10300,Calvert County
24,035,24,009,MD,30,42,2962,Calvert County
24,037,24,009,MD,386,659,26574,Calvert County
24,510,24,009,MD,32,43,1706,Calvert County
45,051,24,009,MD,24,38,2148,Calvert County
51,013,24,009,MD,20,23,1847,Calvert County
51,059,24,009,MD,50,87,4579,Calvert County
10,001,24,011,MD,64,127,2617,Caroline County
10,005,24,011,MD,91,185,4658,Caroline County
24,003,24,011,MD,51,84,2842,Caroline County
24,011,24,011,MD,11919,24344,725147,Caroline County Non-migrants
24,019,24,011,MD,121,229,5149,Caroline County
24,035,24,011,MD,108,187,5772,Caroline County
24,041,24,011,MD,113,189,5134,Caroline County
24,045,24,011,MD,44,86,1819,Caroline County
10,005,24,013,MD,79,139,10692,Carroll County
11,001,24,013,MD,21,24,1560,Carroll County
12,009,24,013,MD,22,35,2919,Carroll County
24,003,24,013,MD,169,280,15439,Carroll County
24,005,24,013,MD,588,931,36588,Carroll County
24,013,24,013,MD,65089,138358,6534442,Carroll County Non-migrants
24,021,24,013,MD,445,789,35030,Carroll County
24,025,24,013,MD,64,100,3657,Carroll County
24,027,24,013,MD,263,450,25773,Carroll County
24,031,24,013,MD,129,211,10151,Carroll County
24,033,24,013,MD,33,49,1916,Carroll County
24,043,24,013,MD,71,125,3413,Carroll County
24,047,24,013,MD,51,93,5883,Carroll County
24,510,24,013,MD,203,262,11589,Carroll County
42,001,24,013,MD,208,354,12925,Carroll County
42,055,24,013,MD,35,59,2334,Carroll County
42,133,24,013,MD,356,627,22955,Carroll County
45,051,24,013,MD,38,67,4047,Carroll County
51,059,24,013,MD,27,37,1904,Carroll County
54,003,24,013,MD,31,59,2017,Carroll County
10,001,24,015,MD,55,107,2870,Cecil County
10,003,24,015,MD,549,959,32151,Cecil County
10,005,24,015,MD,57,98,6775,Cecil County
24,003,24,015,MD,23,38,1995,Cecil County
24,005,24,015,MD,99,146,5375,Cecil County
24,015,24,015,MD,36988,75273,2868318,Cecil County Non-migrants
24,025,24,015,MD,365,629,21944,Cecil County
24,029,24,015,MD,55,103,3266,Cecil County
24,031,24,015,MD,22,40,1093,Cecil County
24,510,24,015,MD,50,82,1868,Cecil County
42,029,24,015,MD,116,192,8510,Cecil County
42,045,24,015,MD,21,40,1205,Cecil County
42,071,24,015,MD,49,76,2699,Cecil County
42,091,24,015,MD,21,40,1533,Cecil County
42,101,24,015,MD,32,46,1320,Cecil County
42,133,24,015,MD,27,60,1831,Cecil County
06,037,24,017,MD,21,37,825,Charles County
10,005,24,017,MD,28,44,3592,Charles County
11,001,24,017,MD,180,272,11861,Charles County
12,031,24,017,MD,23,38,1161,Charles County
12,057,24,017,MD,44,96,3867,Charles County
24,003,24,017,MD,216,376,17275,Charles County
24,005,24,017,MD,78,132,4123,Charles County
24,009,24,017,MD,232,464,17092,Charles County
24,017,24,017,MD,61921,121840,5263590,Charles County Non-migrants
24,021,24,017,MD,41,82,3024,Charles County
24,027,24,017,MD,55,100,3584,Charles County
24,031,24,017,MD,144,241,9253,Charles County
24,033,24,017,MD,1253,2198,70946,Charles County
24,037,24,017,MD,566,1123,38528,Charles County
24,045,24,017,MD,21,33,917,Charles County
24,510,24,017,MD,63,108,2880,Charles County
32,003,24,017,MD,21,34,2640,Charles County
37,051,24,017,MD,20,36,875,Charles County
37,119,24,017,MD,24,46,2333,Charles County
37,183,24,017,MD,25,48,1813,Charles County
45,051,24,017,MD,36,66,3798,Charles County
48,029,24,017,MD,29,73,1854,Charles County
48,201,24,017,MD,20,46,1324,Charles County
51,013,24,017,MD,46,70,2964,Charles County
51,059,24,017,MD,181,297,11097,Charles County
51,099,24,017,MD,80,172,6837,Charles County
51,107,24,017,MD,27,63,2337,Charles County
51,153,24,017,MD,66,117,4489,Charles County
51,177,24,017,MD,23,41,1962,Charles County
51,179,24,017,MD,26,60,1694,Charles County
51,193,24,017,MD,45,90,2981,Charles County
51,510,24,017,MD,99,145,6946,Charles County
51,810,24,017,MD,25,34,1488,Charles County
10,005,24,019,MD,72,125,2836,Dorchester County
24,003,24,019,MD,30,43,1766,Dorchester County
24,005,24,019,MD,23,48,661,Dorchester County
24,011,24,019,MD,101,189,4093,Dorchester County
24,019,24,019,MD,12081,23289,683380,Dorchester County Non-migrants
24,035,24,019,MD,29,52,2096,Dorchester County
24,041,24,019,MD,113,203,5382,Dorchester County
24,045,24,019,MD,102,200,4652,Dorchester County
24,047,24,019,MD,25,36,1131,Dorchester County
24,510,24,019,MD,20,34,721,Dorchester County
04,013,24,021,MD,31,52,1500,Frederick County
06,037,24,021,MD,28,41,2837,Frederick County
06,073,24,021,MD,38,62,2226,Frederick County
10,005,24,021,MD,82,146,10613,Frederick County
11,001,24,021,MD,77,96,3744,Frederick County
12,009,24,021,MD,21,42,1807,Frederick County
12,011,24,021,MD,22,35,1529,Frederick County
12,031,24,021,MD,21,28,1441,Frederick County
12,057,24,021,MD,30,62,3287,Frederick County
12,071,24,021,MD,26,50,2741,Frederick County
12,081,24,021,MD,22,52,2541,Frederick County
12,095,24,021,MD,25,64,3609,Frederick County
12,099,24,021,MD,26,48,3788,Frederick County
12,103,24,021,MD,26,38,2417,Frederick County
24,001,24,021,MD,20,28,728,Frederick County
24,003,24,021,MD,167,299,16576,Frederick County
24,005,24,021,MD,169,261,8762,Frederick County
24,013,24,021,MD,395,752,28041,Frederick County
24,021,24,021,MD,101390,212711,9936257,Frederick County Non-migrants
24,023,24,021,MD,20,28,3066,Frederick County
24,025,24,021,MD,32,56,2294,Frederick County
24,027,24,021,MD,189,322,14183,Frederick County
24,031,24,021,MD,938,1580,64802,Frederick County
24,033,24,021,MD,112,203,7463,Frederick County
24,035,24,021,MD,22,35,2213,Frederick County
24,043,24,021,MD,1000,1827,57100,Frederick County
24,047,24,021,MD,45,87,4664,Frederick County
24,510,24,021,MD,110,141,6851,Frederick County
37,119,24,021,MD,36,64,2637,Frederick County
37,183,24,021,MD,34,58,2732,Frederick County
42,001,24,021,MD,146,259,11096,Frederick County
42,003,24,021,MD,30,48,2430,Frederick County
